motif_chr	motif_start	motif_end	motif_index	salt_tolerance	U	C	D	strand	xchip_signal	CUTRUN_signal	CUTTag_signal
chr1	9577101	9577102	2118	-0.310666527825655	0	1	0	+	1.81	0	0.1
chr1	9588624	9588625	2119	0.808291093923434	0	1	0	+	24.32	3.56	8.86
chr1	9615792	9615793	2131	-0.115173985020481	0	1	0	-	15.95	0.51	0.1
chr1	9627125	9627126	2133	1.11249905245324	0	1	1	+	44.04	6.11	9.07
chr1	9687404	9687405	2145	-0.310666527825655	0	1	0	-	0.63	0.34	1.46
chr1	9691992	9691993	2149	-0.291345852048008	0	1	0	+	1.45	0.51	0.31
chr1	9693984	9693985	2151	-0.310666527825655	0	1	0	+	0.94	0	0.42
chr1	9702434	9702435	2153	1.1857071511033	0	1	0	+	14.2	2.38	0.73
chr1	9717452	9717453	2156	-0.291345852048008	0	1	0	-	4.29	0.68	3.54
chr1	9721973	9721974	2159	3.5718378884761	0	1	1	+	19.21	4.24	4.17
chr1	9725222	9725223	2165	2.47035442889356	0	1	0	+	27.49	5.09	3.33
chr1	9784729	9784730	2173	0.472607900120156	1	1	0	+	19.91	3.05	0.63
chr1	9867657	9867658	2187	10.1234813593816	0	1	0	-	23.62	3.73	3.96
chr1	9875047	9875048	2190	5.56896908249819	0	1	0	+	24.38	5.94	5.52
chr1	9909300	9909301	2194	-0.300493586343218	0	1	0	+	1.27	0.51	0.52
chr1	9914601	9914602	2196	-0.310666527825655	0	1	0	-	1.48	0.17	0
chr1	9942523	9942524	2198	-0.0283121713192564	0	1	0	-	13.11	1.87	0.73
chr1	9950495	9950496	2200	0.526514449286877	0	1	0	+	21.69	1.36	0.63
chr1	10032667	10032668	2208	0.841028172179128	0	1	1	-	27.61	5.26	8.13
chr1	10034589	10034590	2209	-0.310666527825655	0	1	1	-	6.98	0.85	0.73
chr1	10102146	10102147	2213	-0.303517944527422	0	1	0	-	3.44	0.17	0
chr1	10136460	10136461	2217	-0.310666527825655	1	1	0	+	1.15	0	0
chr1	10153130	10153131	2221	1.26023853897867	0	1	0	-	16.04	1.36	0.63
chr1	10210352	10210353	2229	1.63310662865618	0	1	0	+	31.9	5.09	13.13
chr1	10338235	10338236	2232	-0.179978913713959	1	1	1	-	12.87	0.17	0.1
chr1	10398903	10398904	2235	-0.29636936122919	0	1	0	-	0.6	2.38	6.67
chr1	10428245	10428246	2238	0.757123360314363	0	1	0	-	32.75	3.22	2.61
chr1	10430373	10430374	2239	1.17383053433442	0	1	0	+	23.14	5.26	16.47
chr1	10494827	10494828	2247	3.59694381525328	0	1	0	-	26.58	3.05	2.71
chr1	10530481	10530482	2255	-0.259980293071056	0	1	0	-	5.65	0	0.42
chr1	10562154	10562155	2260	-0.28032617603593	0	1	0	-	8.43	0.51	0
chr1	10630094	10630095	2265	-0.310666527825655	0	1	0	+	0.66	0	0.52
chr1	10690681	10690682	2289	-0.245683126474591	0	1	0	-	6.22	0	0.21
chr1	10692555	10692556	2292	0.0392391728314922	0	1	0	+	7.22	0.17	0.63
chr1	10751351	10751352	2301	-0.310666527825655	0	1	0	+	0.97	0	0
chr1	10788931	10788932	2312	-0.310666527825655	0	1	0	-	2.27	0	0.42
chr1	10794019	10794020	2313	-0.300493586343218	0	1	0	-	2.08	0	0.1
chr1	10836017	10836018	2320	-0.294370210232213	0	1	0	+	1.33	0	0.63
chr1	10867292	10867293	2328	1.67357419707131	0	1	0	-	21.12	1.53	3.33
chr1	10888369	10888370	2332	-0.310666527825655	0	1	0	-	1.33	0.17	0
chr1	10910100	10910101	2343	0.350503521933345	0	1	0	-	13.2	0	0.73
chr1	10942140	10942141	2354	1.58920177707806	1	1	0	-	18.67	2.04	4.27
chr1	10961185	10961186	2361	5.65642452902747	1	1	0	-	11.9	2.72	3.44
chr1	11037780	11037781	2370	2.87554021830337	0	1	0	+	32.05	1.19	1.67
chr1	11059725	11059726	2380	-0.310666527825655	0	1	0	+	1.21	0.34	0.63
chr1	11062164	11062165	2383	-0.303517944527422	0	1	0	+	1.36	0	0.21
chr1	11064094	11064095	2384	-0.303517944527422	0	1	0	+	2.66	0	0
chr1	11241882	11241883	2397	0.172899608606716	0	1	0	+	11	0.68	0.73
chr1	11248329	11248330	2398	-0.310666527825655	0	1	0	+	0.94	0.17	0
chr1	11262897	11262898	2403	-0.310666527825655	0	1	0	-	3.59	0.34	0.73
chr1	11272969	11272970	2405	-0.310666527825655	0	1	0	-	1.42	0	1.77
chr1	11286398	11286399	2408	-0.29636936122919	0	1	0	+	4.32	0.34	0
chr1	11320349	11320350	2413	-0.0474193578853948	0	1	0	+	11.27	0.34	0.31
chr1	11337697	11337698	2420	1.85261293458829	0	1	0	+	20.36	1.53	1.25
chr1	11352269	11352270	2423	-0.310666527825655	0	1	0	-	1.51	0.17	0.21
chr1	11360660	11360661	2428	-0.310666527825655	0	1	0	+	1.36	0	0.31
chr1	11364383	11364384	2429	0.824451282169632	0	1	0	-	10.15	1.19	1.88
chr1	11398662	11398663	2432	-0.310666527825655	0	1	0	+	1.66	0	0.1
chr1	11415281	11415282	2434	-0.303517944527422	0	1	0	+	2.11	0.51	0.42
chr1	11478840	11478841	2443	1.19598388213916	1	1	0	+	21.12	2.04	9.69
chr1	11535980	11535981	2453	-0.310666527825655	0	1	0	-	1.84	0.17	0.1
chr1	11594354	11594355	2459	-0.310666527825655	0	1	0	-	2.17	0	0.42
chr1	11642607	11642608	2475	2.26474510776138	0	1	0	-	28.4	3.9	2.71
chr1	11645860	11645861	2476	1.10400899621969	0	1	0	-	21.66	6.45	3.44
chr1	11650574	11650575	2479	-0.290499117518367	0	1	0	-	8.73	0.68	1.88
chr1	11664190	11664191	2485	0.0687576004183277	0	1	0	-	15.41	2.89	2.61
chr1	11676899	11676900	2490	-0.310666527825655	0	1	0	+	2.45	0.17	0.1
chr1	11707767	11707768	2497	-0.310666527825655	0	1	0	-	1.09	0.51	0.83
chr1	11711271	11711272	2499	0.218391461422167	0	1	0	-	16.1	1.87	0.94
chr1	11719969	11719970	2501	2.31565305165494	1	1	0	-	27.52	2.89	5
chr1	11736482	11736483	2503	-0.301518793530445	0	1	0	-	2.14	1.7	1.35
chr1	11741988	11741989	2504	-0.310666527825655	0	1	0	-	2.14	0.68	0.1
chr1	11749354	11749355	2508	0.684026625065651	1	1	0	-	19.27	0.34	1.25
chr1	11785341	11785342	2516	1.45274906690998	0	1	0	+	23.71	2.55	3.75
chr1	11838846	11838847	2521	1.86128245044457	0	1	0	+	31.14	2.89	3.23
chr1	11875255	11875256	2528	-0.26300465125526	0	1	0	-	2.36	0.17	0.31
chr1	11882174	11882175	2529	-0.310666527825655	0	1	1	+	4.14	0.17	0
chr1	11894122	11894123	2533	2.56033178048834	0	1	0	-	21.84	2.55	4.27
chr1	11967395	11967396	2545	-0.300493586343218	0	1	0	+	4.86	1.36	0.1
chr1	12014435	12014436	2558	-0.301518793530445	0	1	0	-	5.11	0.34	0.31
chr1	12031439	12031440	2559	0.013261345694055	0	1	1	-	15.53	0.17	0.73
chr1	12053201	12053202	2563	-0.310666527825655	0	1	0	+	1.75	0.17	0.21
chr1	12079770	12079771	2566	0.276956010951701	0	1	0	-	18.85	0.68	0.73
chr1	12118795	12118796	2571	4.52955760402409	0	1	1	+	29.36	2.72	2.19
chr1	12124961	12124962	2573	4.23175657103641	1	1	0	+	27.37	5.09	2.29
chr1	12164850	12164851	2580	-0.310666527825655	0	1	0	+	2.27	0.17	0.31
chr1	12196791	12196792	2590	-0.310666527825655	0	1	0	-	1.27	0	0.1
chr1	12199674	12199675	2591	-0.310666527825655	0	1	0	-	1.33	0.17	0.63
chr1	12209035	12209036	2595	3.91825088928511	0	1	0	-	21.39	4.92	4.9
chr1	12229947	12229948	2598	1.52976843139322	1	1	0	+	31.2	2.21	6.67
chr1	12232799	12232800	2600	-0.303517944527422	1	1	0	-	1.93	0	0.1
chr1	12244289	12244290	2602	-0.0280986821077479	0	1	0	-	10.03	0.68	0
chr1	12272257	12272258	2604	-0.229639941281331	1	1	0	+	5.83	0	0.42
chr1	12275570	12275571	2605	0.0463877561297246	0	1	0	+	15.95	0.85	0.1
chr1	12339555	12339556	2609	-0.300493586343218	0	1	0	+	3.29	0.34	0.1
chr1	12406159	12406160	2612	-0.310666527825655	0	1	0	+	4.26	0.51	0.21
chr1	12407619	12407620	2613	-0.294370210232213	0	1	0	+	7.76	0.17	0
chr1	12422680	12422681	2615	-0.310666527825655	0	1	0	-	7.22	0.34	0
chr1	12601421	12601422	2633	0.333095717221276	0	1	1	+	11.45	0.51	0.42
chr1	12620033	12620034	2636	2.84353388454122	1	1	0	-	26.04	1.19	2.4
chr1	12659161	12659162	2638	6.48871345753926	0	1	0	-	23.65	4.75	2.61
chr1	12760584	12760585	2648	0.0708737544682436	1	1	0	+	2.3	0.34	1.25
chr1	12781687	12781688	2653	-0.310666527825655	1	1	0	-	6.65	1.02	0.21
chr1	12783955	12783956	2654	1.31976685214247	1	1	0	+	12.26	0.51	0.42
chr1	13354717	13354718	2746	0.763891200987508	1	1	0	-	2.14	0.34	0.31
chr1	13356971	13356972	2747	0.360187637804891	1	1	0	+	10.75	0.85	0.21
chr1	13368741	13368742	2748	0.96237375951096	0	1	0	-	6.28	0.17	0.21
chr1	13422753	13422754	2756	0.35186182771257	0	1	1	-	15.29	0.17	0.63
chr1	13469510	13469511	2763	-0.310666527825655	0	1	0	+	2.3	0	0.21
chr1	13539875	13539876	2771	-0.264029858442488	0	1	0	-	1.33	0	0.31
chr1	13544131	13544132	2775	-0.310666527825655	1	1	0	-	4.56	0.51	0.31
chr1	13664032	13664033	2785	-0.303517944527422	0	1	0	+	0.48	1.02	0.1
chr1	13665851	13665852	2786	1.61654657149059	1	1	0	+	14.41	2.38	2.4
chr1	13697956	13697957	2788	-0.3106665	1	1	0	+	1.03	0	0
chr1	13704019	13704020	2789	-0.3106665	0	1	0	+	1.51	0.34	0.1
chr1	13726030	13726031	2790	-0.3004936	0	1	0	-	3.96	0.51	0
chr1	13749174	13749175	2791	-0.3015188	0	1	0	+	3.02	0.17	1.15
chr1	13807401	13807402	2798	-0.2599803	0	1	0	-	5.92	0.34	0.1
chr1	13808895	13808896	2799	-0.3106665	0	1	0	+	2.39	0.51	0.52
chr1	13809952	13809953	2800	-0.3106665	0	1	0	-	1	0	0.42
chr1	13811388	13811389	2801	-0.1460058	0	1	0	-	6.49	0	0.83
chr1	13813807	13813808	2802	1.898271	0	1	0	-	18.15	2.21	2.81
chr1	13829030	13829031	2805	0.8716217	1	1	0	+	7.79	1.36	1.77
chr1	13930359	13930360	2811	0.00202818	0	1	0	+	6.95	0.68	0.52
chr1	13950842	13950843	2813	0.3382901	0	1	0	-	4.47	0.85	0.42
chr1	13960574	13960575	2814	4.975726	1	1	0	-	18.79	2.55	4.06
chr1	13965984	13965985	2816	-0.2094725	0	1	1	+	5.83	0.51	0
chr1	14095194	14095195	2823	-0.1381714	0	1	0	+	13.23	0.17	0.52
chr1	14114024	14114025	2827	-0.2803262	0	1	0	+	12.54	0.17	0
chr1	14149667	14149668	2829	-0.2803262	0	1	0	-	2.54	0.17	0.21
chr1	14364364	14364365	2839	-0.3106665	0	1	0	-	0.72	0	0
chr1	14395799	14395800	2844	-0.125571	0	1	0	+	4.44	0.51	0.42
chr1	14415558	14415559	2846	-0.2599803	0	1	0	-	10.6	0	0.1
chr1	14435457	14435458	2849	0.003088404	0	1	0	+	13.99	0.68	0.31
chr1	14442842	14442843	2851	-0.2921678	0	1	0	-	7.1	0.34	0.42
chr1	14567268	14567269	2857	-0.3035179	0	1	0	+	4.89	0.34	0
chr1	14572044	14572045	2858	-0.01745343	0	1	0	-	6.1	0.68	0.42
chr1	14606823	14606824	2860	-0.2921678	0	1	0	+	4.71	0	0.63
chr1	14732086	14732087	2873	6.355285	1	1	0	-	18.76	4.07	2.81
chr1	14769676	14769677	2879	-0.1079831	1	1	0	+	6.62	1.19	0.21
chr1	14779321	14779322	2881	1.736674	0	1	0	+	23.26	3.73	1.77
chr1	14783082	14783083	2883	-0.3035179	0	1	0	+	7.88	2.72	1.35
chr1	14787737	14787738	2885	-0.1992996	0	1	0	-	6.13	0	0.1
chr1	14804851	14804852	2888	0.148607	0	1	0	-	13.99	0.68	0.31
chr1	14850784	14850785	2896	-0.3035179	1	1	0	-	4.86	0	0.52
chr1	14915539	14915540	2901	6.686627	1	1	0	+	19.27	4.92	3.02
chr1	14983520	14983521	2915	-0.2508326	0	1	0	+	7.97	0.17	0.52
chr1	15000247	15000248	2919	-0.3106665	0	1	0	-	2.39	0.34	0.21
chr1	15027681	15027682	2922	3.684219	0	1	0	-	20.6	2.72	2.19
chr1	15038318	15038319	2925	-0.14249	1	1	0	+	13.41	0	0.31
chr1	15046714	15046715	2927	0.8947054	0	1	1	-	22.23	1.7	1.56
chr1	15055741	15055742	2931	-0.3106665	0	1	0	-	1.57	0	0.42
chr1	15062672	15062673	2933	1.716599	1	1	0	+	9.97	1.19	0.63
chr1	15111032	15111033	2939	-0.3106665	0	1	0	+	2.9	0.17	0.31
chr1	15128703	15128704	2941	4.719534	1	1	0	+	21.63	4.07	3.75
chr1	15152490	15152491	2943	-0.2921678	0	1	0	+	12.6	0.68	0.73
chr1	15154227	15154228	2944	0.1762534	0	1	1	-	16.67	0.68	0.52
chr1	15191520	15191521	2948	-0.3106665	0	1	1	-	0.97	0	0.21
chr1	15200500	15200501	2951	-0.3106665	0	1	0	-	5.5	0.17	0.1
chr1	15272729	15272730	2966	0.4707799	1	1	0	-	16.86	1.19	1.98
chr1	15304914	15304915	2972	2.270983	0	1	0	-	22.41	2.21	2.4
chr1	15323723	15323724	2974	8.946404	1	1	0	+	24.11	3.56	4.06
chr1	15329443	15329444	2976	-0.3106665	0	1	0	+	0.63	0.34	0.52
chr1	15364950	15364951	2980	-0.3106665	0	1	0	-	2.51	0.17	0.31
chr1	15391024	15391025	2988	-0.3106665	0	1	0	-	0.85	0.17	0
chr1	15421181	15421182	2997	-0.2711784	0	1	0	+	4.95	0.17	0.42
chr1	15431317	15431318	3002	2.896427	1	1	0	-	23.23	3.05	4.17
chr1	15442605	15442606	3004	-0.3004936	0	1	0	+	1.39	0	0.42
chr1	15501590	15501591	3011	0.639398	0	1	0	-	25.47	1.19	0
chr1	15526547	15526548	3015	-0.3015188	0	1	0	-	2.96	1.02	2.61
chr1	15595287	15595288	3019	-0.2618274	1	1	0	+	9.06	1.02	0.31
chr1	15719911	15719912	3025	-0.3106665	0	1	0	-	1.72	0.17	0.31
chr1	15741539	15741540	3035	0.3108122	0	1	0	-	20.6	0.68	1.67
chr1	15784327	15784328	3044	-0.2398129	0	1	0	-	3.41	0.17	0.1
chr1	15792203	15792204	3047	2.082166	0	1	0	+	25.62	2.89	3.44
chr1	15803539	15803540	3050	-0.08063205	1	1	0	+	13.84	0.68	0.42
chr1	15815709	15815710	3052	-0.2428372	0	1	0	+	21.51	0.68	0.31
chr1	15876602	15876603	3056	-0.3106665	0	1	0	-	1.39	1.02	0.52
chr1	15885841	15885842	3057	-0.3106665	0	1	1	+	3.08	0	0.21
chr1	15906066	15906067	3059	-0.3106665	0	1	0	-	1.33	0.17	0.1
chr1	15938042	15938043	3062	-0.3106665	0	1	0	-	1.63	0.51	0.31
chr1	15951443	15951444	3069	-0.3015188	0	1	0	+	3.23	0.34	0.21
chr1	15959040	15959041	3071	-0.3106665	0	1	0	+	3.38	0.34	0.1
chr1	15994720	15994721	3079	1.212916	1	1	0	-	16.13	0.68	1.98
chr1	16007237	16007238	3084	-0.3015188	0	1	0	-	5.07	0.68	0.73
chr1	16009196	16009197	3085	7.036917	1	1	0	+	26.49	5.43	3.65
chr1	16012687	16012688	3086	-0.3015188	0	1	1	+	3.17	0.68	0.63
chr1	16027306	16027307	3094	-0.3106665	0	1	0	-	0.76	0	0.31
chr1	16029012	16029013	3095	-0.3106665	0	1	0	-	0.76	0	0.21
chr1	16033012	16033013	3097	1.545957	1	1	1	-	29.51	3.56	4.06
chr1	16042274	16042275	3101	-0.3106665	0	1	0	-	1.72	0.17	0.31
chr1	16049116	16049117	3106	-0.3106665	0	1	0	-	3.47	0.34	0.31
chr1	16056266	16056267	3108	3.336875	1	1	0	-	33.41	4.75	5.42
chr1	16073668	16073669	3116	-0.1901519	1	1	0	+	16.55	0.51	1.56
chr1	16079052	16079053	3117	0.7396838	0	1	0	+	25.25	4.75	2.71
chr1	16082512	16082513	3119	2.034473	0	1	0	+	24.41	3.73	4.38
chr1	16146285	16146286	3135	-0.3106665	0	1	0	+	1.57	0.85	2.92
chr1	16151163	16151164	3138	-0.3106665	0	1	0	+	1.09	0	0.52
chr1	16154823	16154824	3140	-0.3004936	0	1	0	-	1.84	0	0.21
chr1	16187930	16187931	3144	2.262153	0	1	1	-	32.38	3.56	2.61
chr1	16205178	16205179	3148	-0.07960684	1	1	0	+	9.46	0.17	0.94
chr1	16236332	16236333	3158	-0.2913459	1	1	0	+	2.3	0.34	0.42
chr1	16244572	16244573	3162	2.0326	1	1	0	-	23.44	3.05	2.71
chr1	16290178	16290179	3165	-0.3106665	0	1	0	+	1.21	0.85	0
chr1	16352557	16352558	3166	-0.3004936	0	1	0	+	7.88	0.68	1.35
chr1	16367566	16367567	3169	-0.3106665	0	1	0	-	1.93	0.85	1.77
chr1	16440620	16440621	3182	1.005467	0	1	0	+	26.34	2.55	5.42
chr1	16475106	16475107	3185	-0.2904991	1	1	0	+	7.88	0	0
chr1	16497673	16497674	3190	-0.3106665	0	1	0	-	2.96	0.34	0.21
chr1	16499129	16499130	3192	-0.3015188	0	1	1	-	3.41	0.34	1.04
chr1	16503694	16503695	3194	-0.3106665	0	1	0	-	1.06	0	0
chr1	16591942	16591943	3201	-0.2204922	0	1	0	+	9.79	0.17	0.31
chr1	16621202	16621203	3210	4.992421	0	1	0	-	76.88	17.82	12.82
chr1	16625082	16625083	3211	0.4900183	1	1	0	+	82.98	4.58	1.98
chr1	16644789	16644790	3216	-0.2563475	0	1	0	+	24.68	3.39	3.96
chr1	16676835	16676836	3221	-0.3106665	0	1	0	-	1.33	0	0
chr1	16684947	16684948	3223	-0.2543483	1	1	0	-	4.17	0.34	0
chr1	16700326	16700327	3228	-0.2103193	0	1	0	+	4.41	0.17	0.21
chr1	16707509	16707510	3232	-0.3106665	0	1	0	+	3.56	0	0.42
chr1	16709964	16709965	3234	-0.2921678	1	1	0	+	6.43	0.51	0.1
chr1	16859337	16859338	3242	-0.3106665	0	1	0	-	1.69	0.17	0.1
chr1	16909983	16909984	3254	-0.3106665	0	1	0	+	4.71	0.34	0.1
chr1	16912014	16912015	3255	-0.2204922	0	1	0	+	3.96	0	0
chr1	16914280	16914281	3257	-0.3106665	0	1	0	+	1.96	0.17	1.04
chr1	16915704	16915705	3258	-0.3106665	0	1	0	+	3.17	0	0.1
chr1	16925145	16925146	3261	-0.3106665	0	1	0	+	1.15	0	0.1
chr1	16929130	16929131	3263	-0.3106665	0	1	0	+	1.18	0	0.21
chr1	16947698	16947699	3269	-0.2618274	1	1	0	-	10.84	1.36	0.52
chr1	16951866	16951867	3271	4.845453	1	1	0	+	26.37	5.77	4.59
chr1	17000082	17000083	3289	-0.2904991	0	1	0	-	2.21	0	0.1
chr1	17005149	17005150	3290	-0.3106665	0	1	0	-	1.33	0	0.42
chr1	17046274	17046275	3294	-0.2204922	0	1	0	-	20.84	2.72	0.21
chr1	17059837	17059838	3297	-0.1402875	0	1	0	+	17.07	1.7	1.04
chr1	17075606	17075607	3299	-0.1319617	0	1	0	-	4.32	0.68	0.73
chr1	17125933	17125934	3305	1.129773	0	1	0	+	27.97	4.07	2.61
chr1	17237228	17237229	3321	5.122185	0	1	0	-	16.67	3.05	4.9
chr1	17259681	17259682	3327	-0.3035179	0	1	0	+	1.6	0.34	0.31
chr1	17274390	17274391	3332	3.387263	1	1	0	-	18.61	1.53	1.67
chr1	17276847	17276848	3334	-0.3106665	0	1	0	+	1.36	0	0.21
chr1	17336283	17336284	3342	1.700191	0	1	0	-	22.38	2.89	3.23
chr1	17339343	17339344	3343	-0.3106665	0	1	0	-	4.65	0.51	0.42
chr1	17359195	17359196	3346	-0.3035179	0	1	0	+	1.12	0	0.42
chr1	17370778	17370779	3350	-0.2408381	1	1	0	-	5.8	0.68	0.42
chr1	17373157	17373158	3353	-0.3106665	0	1	0	-	1.21	0	0.31
chr1	17401091	17401092	3358	-0.293345	0	1	0	+	3.29	0.85	1.46
chr1	17406344	17406345	3360	0.7523034	0	1	0	-	15.07	1.02	4.06
chr1	17420026	17420027	3365	5.339873	1	1	0	+	28.61	3.22	3.13
chr1	17439786	17439787	3374	0.3448584	0	1	0	-	8.79	0.68	5.31
chr1	17494434	17494435	3381	1.871062	0	1	0	+	22.72	2.89	1.88
chr1	17502495	17502496	3383	2.127327	0	1	0	+	18.61	2.38	2.5
chr1	17572893	17572894	3401	-0.3015188	0	1	0	-	1.9	0	0.42
chr1	17574746	17574747	3402	-0.3004936	0	1	0	+	1.15	0	0.63
chr1	17601864	17601865	3409	-0.3106665	0	1	0	-	3.62	0.17	0.42
chr1	17607030	17607031	3411	3.357059	0	1	1	-	18.91	2.55	2.61
chr1	17629613	17629614	3419	0.1199353	0	1	0	-	10.81	0.51	0
chr1	17647067	17647068	3425	-0.3106665	0	1	0	-	1.27	0	0.42
chr1	17653948	17653949	3426	0.05822936	0	1	0	+	13.2	0.34	0.94
chr1	17661756	17661757	3427	4.642622	0	1	0	+	16.98	4.07	3.86
chr1	17696629	17696630	3434	-0.3106665	0	1	0	-	2.24	0.34	0.1
chr1	17723871	17723872	3443	-0.2904991	0	1	0	+	2.24	0	0.31
chr1	17745342	17745343	3451	-0.3004936	0	1	0	-	0.88	0.34	0.42
chr1	17755274	17755275	3452	1.650199	0	1	1	+	8.13	0.17	0.42
chr1	17759270	17759271	3453	0.501967	0	1	0	+	6.98	0.68	0.31
chr1	17774094	17774095	3459	-0.3106665	0	1	0	-	0.85	0	0.21
chr1	17826285	17826286	3464	1.11804	0	1	0	-	9.52	0.34	1.04
chr1	17909854	17909855	3476	-0.2326643	0	1	0	-	2.6	0.17	0.1
chr1	17920054	17920055	3479	-0.2610055	0	1	0	+	5.2	0.34	0.73
chr1	17923036	17923037	3480	-0.2306651	0	1	1	+	14.08	0.34	0.1
chr1	17984694	17984695	3489	4.6334	1	1	0	+	13.14	2.21	1.77
chr1	17999059	17999060	3492	-0.2433287	0	1	0	-	6.1	0.34	0.31
chr1	18041878	18041879	3501	-0.3106665	0	1	0	-	1.09	0	0
chr1	18100669	18100670	3508	4.584666	1	1	0	-	13.41	2.21	1.35
chr1	18110399	18110400	3510	-0.2904991	0	1	0	+	3.02	0.17	0.21
chr1	18139401	18139402	3514	-0.3106665	0	1	0	-	1.63	0	0.31
chr1	18217594	18217595	3533	-0.1634793	0	1	0	-	6.92	0.34	0.52
chr1	18234957	18234958	3536	2.947832	1	1	0	-	15.62	1.87	1.67
chr1	18246723	18246724	3537	-0.1746775	0	1	0	-	6.8	0	0.52
chr1	18289809	18289810	3541	-0.2599803	0	1	0	-	2.17	0	0.1
chr1	18299903	18299904	3544	1.320754	1	1	0	+	13.2	2.89	1.25
chr1	18303009	18303010	3545	0.2860082	1	1	0	-	10.06	0.51	1.15
chr1	18322641	18322642	3551	0.2687472	1	1	0	-	6.95	0.51	0.42
chr1	18324449	18324450	3552	2.009189	0	1	1	+	14.02	1.53	1.15
chr1	18365297	18365298	3561	-0.3015188	0	1	0	-	1.93	0	0.1
chr1	18374085	18374086	3563	2.060865	0	1	1	-	19.39	0.51	0.73
chr1	18399240	18399241	3568	-0.3106665	0	1	0	+	2.57	0.17	0.31
chr1	18420277	18420278	3570	-0.3106665	0	1	0	+	1.72	0.17	0
chr1	18449096	18449097	3574	-0.3106665	0	1	0	-	1.24	0	0.21
chr1	18486420	18486421	3578	-0.2599803	0	1	0	-	10.75	0.51	0.21
chr1	18511662	18511663	3581	-0.3106665	0	1	0	-	4.77	0	0.1
chr1	18531122	18531123	3582	-0.3035179	0	1	0	-	15.04	1.02	1.15
chr1	18556580	18556581	3586	-0.243684	0	1	0	+	6.49	0.17	0.1
chr1	18560865	18560866	3587	-0.3106665	0	1	0	+	4.35	0	0.42
chr1	18575766	18575767	3592	1.631454	0	1	0	-	17.64	2.04	1.77
chr1	18581615	18581616	3593	1.029625	1	1	0	-	21.33	1.02	1.88
chr1	18584939	18584940	3594	-0.3004936	0	1	0	-	5.59	0.34	0.31
chr1	18597588	18597589	3595	-0.1353414	0	1	0	+	24.8	2.21	1.25
chr1	18608733	18608734	3598	-0.2538569	0	1	0	+	5.56	0.68	0
chr1	18636539	18636540	3600	-0.3106665	0	1	0	-	0.82	0.17	0.31
chr1	18674171	18674172	3607	-0.3004936	1	1	0	-	1.06	0	0
chr1	18681574	18681575	3608	0.212357	0	1	0	-	14.17	2.04	0.94
chr1	18794728	18794729	3627	-0.2890545	0	1	0	-	1.54	0	0.31
chr1	18806563	18806564	3631	-0.3015188	0	1	0	+	1.57	0.34	0.73
chr1	18820950	18820951	3638	3.082311	1	1	0	-	18.06	1.36	2.4
chr1	18875404	18875405	3650	3.854448	1	1	0	-	19.97	3.39	3.44
chr1	18907118	18907119	3657	1.536646	0	1	0	+	27.82	8.99	7.29
chr1	18913213	18913214	3660	2.446445	0	1	0	-	34.07	3.56	4.69
chr1	18918584	18918585	3663	-0.2813514	0	1	0	+	1.36	0.17	0.21
chr1	18921707	18921708	3666	-0.3106665	0	1	0	+	1.36	0.17	0.31
chr1	18955898	18955899	3681	-0.2943702	0	1	0	+	2.45	0.17	0.31
chr1	18972681	18972682	3684	-0.3035179	0	1	0	-	1.42	0.17	0
chr1	19012492	19012493	3690	-0.3106665	0	1	0	+	2.72	0.34	0.21
chr1	19043579	19043580	3697	-0.3035179	1	1	0	+	1.33	0.17	0
chr1	19057647	19057648	3703	-0.3106665	0	1	0	+	4.26	0.17	0.31
chr1	19096426	19096427	3710	-0.3106665	0	1	0	-	3.38	0	0.1
chr1	19113808	19113809	3716	-0.0826312	0	1	0	-	6.62	0.51	0.73
chr1	19153382	19153383	3719	-0.3106665	0	1	0	+	1.87	0	0.21
chr1	19179735	19179736	3722	-0.2599803	0	1	0	+	10.91	1.02	0
chr1	19232640	19232641	3735	-0.3106665	0	1	0	+	1.96	0	0
chr1	19241432	19241433	3737	2.687199	1	1	0	-	27.52	2.04	1.88
chr1	19325626	19325627	3758	-0.3106665	0	1	0	+	1.12	0	0.52
chr1	19341660	19341661	3762	4.812768	0	1	0	+	18.43	3.05	7.4
chr1	19344535	19344536	3766	0.7832225	1	1	0	+	15.04	2.04	1.88
chr1	19391513	19391514	3781	-0.01042185	0	1	0	+	23.17	1.36	0.83
chr1	19405400	19405401	3787	-0.3106665	0	1	0	-	3.72	0.34	0.31
chr1	19440015	19440016	3791	-0.3035179	0	1	0	+	5.86	0.17	0
chr1	19445904	19445905	3792	-0.3106665	0	1	0	+	3.17	0.17	0.42
chr1	19582433	19582434	3800	0.6116213	0	1	0	-	16.92	1.19	0.94
chr1	19648843	19648844	3810	-0.2904991	0	1	0	-	4.5	0	0.42
chr1	19651226	19651227	3812	-0.3106665	0	1	0	+	11.54	1.7	1.88
chr1	19653870	19653871	3813	5.894406	0	1	1	-	23.74	9.33	7.61
chr1	19660008	19660009	3817	0.9266705	1	1	0	-	12.39	5.09	5.21
chr1	19703398	19703399	3829	-0.3106665	0	1	1	-	1.75	1.36	0.1
chr1	19704716	19704717	3830	4.444283	1	1	0	-	15.98	2.72	2.71
chr1	19715784	19715785	3831	1.89926	0	1	0	+	22.54	5.26	5.63
chr1	19737524	19737525	3834	-0.3106665	0	1	0	+	1.36	0.17	0.52
