motif_chr	motif_start	motif_end	motif_index	salt_tolerance	strand	xchip_signal	peak_group
chr1	160726996	160726997	15557	1.499846	+	26.49	N2
chr7	101315442	101315443	224377	2.377004	-	26.52	N2
chr12	55940427	55940428	51333	1.284382	-	26.55	N2
chr7	5781694	5781695	217539	1.89828	-	26.55	N2
chr1	46179722	46179723	7519	0.2664526	-	26.55	N2
chr17	28540895	28540896	94826	2.594298	-	26.61	N2
chr6	41846974	41846975	204552	2.365376	+	26.7	N2
chr11	71800560	71800561	41318	3.692806	+	26.76	N2
chr5	118988226	118988227	194557	0.8211579	+	26.76	N2
chr1	151594334	151594335	14362	1.488033	+	26.79	N2
chr1	23544880	23544881	4412	2.265849	+	26.82	N2
chr4	139099572	139099573	183800	0.4930003	+	26.92	N2
chr7	6104871	6104872	217565	1.064059	-	26.98	N2
chr9	98975091	98975092	247022	3.581293	+	27.1	N2
chr19	10871458	10871459	113817	0.6943896	+	27.13	N2
chr2	218396083	218396084	139333	0.9882181	-	27.16	N2
chr19	6517052	6517053	113083	3.103056	+	27.16	N2
chr19	5720692	5720693	112918	0.1482044	-	27.25	N2
chr6	83055555	83055556	206900	1.469462	-	27.46	N2
chr12	56193140	56193141	51368	0.6512264	+	27.61	N2
chr1	204207263	204207264	18621	2.051153	-	27.61	N2
chr10	11758104	11758105	23448	0.645182	-	27.67	N2
chr9	124772199	124772200	248997	1.281478	+	27.7	N2
chr1	24848095	24848096	4603	1.552318	+	27.76	N2
chr4	140253348	140253349	183889	0.7257271	-	27.79	N2
chr6	1397171	1397172	200533	3.499929	-	27.82	N2
chr17	35119905	35119906	95588	0.9952778	-	27.85	N2
chr7	25569069	25569070	218678	2.957794	-	27.88	N2
chr7	102390920	102390921	224540	2.204819	-	27.91	N2
chr12	109093569	109093570	54565	1.753602	-	27.97	N2
chr16	89557627	89557628	90927	1.699049	-	28.03	N2
chr1	186404631	186404632	17469	0.7086894	+	28.3	N2
chr21	36112965	36112966	152607	1.344704	-	28.49	N2
chr7	22452404	22452405	218413	2.001213	-	28.79	N2
chr11	65884836	65884837	40092	1.868923	-	28.85	N2
chr17	47949421	47949422	97584	1.24926	+	28.94	N2
chr1	204503340	204503341	18668	0.5255342	-	29	N2
chr5	157743697	157743698	197665	0.4481054	-	29.03	N2
chr16	13919857	13919858	83588	2.118761	+	29.24	N2
chr1	210407419	210407420	19359	2.591548	-	29.63	N2
chr17	39235903	39235904	96122	1.22984	+	29.97	N2
chr1	208132365	208132366	19157	0.5997067	+	30.12	N2
chr5	178076310	178076311	199470	0.7448243	+	30.27	N2
chr16	83926836	83926837	89517	4.442498	+	30.3	N2
chr10	17257891	17257892	23903	0.5042616	-	30.39	N2
chr2	70648064	70648065	129269	0.8223801	-	30.45	N2
chr6	157667356	157667357	211144	1.843733	-	30.69	N2
chr1	40338887	40338888	6810	3.199072	-	31.2	N2
chr16	85821568	85821569	90008	2.639556	+	31.27	N2
chr6	25223655	25223656	202382	1.810159	+	33.38	N2
chr22	17171618	17171619	154685	2.043738	+	33.47	N2
chr1	201896077	201896078	18281	3.317838	+	34.77	N2
