motif_chr	motif_start	motif_end	motif_index	salt_tolerance	strand	xchip_signal	peak_group
chr12	108563660	108563661	54503	-0.2943702	-	21.63	XChIP
chr20	53869979	53869980	148940	-0.2467083	-	21.66	XChIP
chr17	62968612	62968613	99030	-0.3106665	-	21.66	XChIP
chr1	202464366	202464367	18390	-0.2086856	+	21.69	XChIP
chr12	47307979	47307980	50146	-0.3004936	-	21.69	XChIP
chr6	161393998	161393999	211564	-0.2819948	+	21.69	XChIP
chr1	55140717	55140718	8495	-0.2778706	+	21.72	XChIP
chr16	3003876	3003877	82322	-0.2803262	+	21.75	XChIP
chr6	10429813	10429814	201335	-0.3015188	-	21.75	XChIP
chr6	70108444	70108445	206214	-0.2913459	-	21.75	XChIP
chr7	130722104	130722105	226200	-0.2720004	-	21.78	XChIP
chr7	103062089	103062090	224629	-0.276202	-	21.78	XChIP
chr10	49512426	49512427	26162	-0.2543483	-	21.81	XChIP
chr20	44386680	44386681	147689	-0.2701532	-	21.81	XChIP
chr7	123581024	123581025	225661	-0.293345	+	21.84	XChIP
chr5	72308592	72308593	192248	-0.2499858	-	21.84	XChIP
chr6	42230451	42230452	204614	-0.3004936	-	21.84	XChIP
chr4	153576360	153576361	184683	-0.2819948	-	21.87	XChIP
chr8	89848399	89848400	236007	-0.2943702	+	21.87	XChIP
chr17	66255226	66255227	99395	-0.2758715	+	21.87	XChIP
chr6	68226677	68226678	206135	-0.2904991	-	21.87	XChIP
chr7	129664591	129664592	226111	-0.2443539	+	21.9	XChIP
chr1	167600229	167600230	16160	-0.2872216	+	21.9	XChIP
chr7	140475942	140475943	227033	-0.2850192	+	21.93	XChIP
chr2	69912164	69912165	129180	-0.2833505	+	21.93	XChIP
chr1	26967086	26967087	5000	-0.2701532	+	21.96	XChIP
chr1	192610304	192610305	17697	-0.2243385	-	21.96	XChIP
chr11	34359663	34359664	37347	-0.3106665	-	21.96	XChIP
chr7	116985015	116985016	225391	-0.255704	+	21.96	XChIP
chr4	56960418	56960419	179965	-0.2306651	-	21.99	XChIP
chr21	32653462	32653463	152288	-0.2648518	+	21.99	XChIP
chr9	37482505	37482506	243597	-0.2913459	+	22.11	XChIP
chr16	57422538	57422539	87122	-0.2610055	-	22.14	XChIP
chr1	109773856	109773857	11493	-0.2296399	-	22.14	XChIP
chr20	36138827	36138828	146748	-0.3106665	-	22.17	XChIP
chr5	149636982	149636983	196951	-0.2813514	+	22.17	XChIP
chr6	126033818	126033819	209165	-0.2913459	+	22.2	XChIP
chr7	154927719	154927720	228502	-0.2841973	+	22.2	XChIP
chr6	37059405	37059406	204006	-0.3004936	+	22.2	XChIP
chr4	77959751	77959752	180926	-0.2516545	+	22.23	XChIP
chr1	70488079	70488080	9472	-0.3106665	-	22.26	XChIP
chr7	156817163	156817164	228766	-0.3106665	-	22.29	XChIP
chr11	62881391	62881392	39393	-0.2711784	-	22.29	XChIP
chr12	53324875	53324876	51034	-0.1850024	+	22.32	XChIP
chr2	32554043	32554044	126650	-0.2676977	+	22.32	XChIP
chr7	128347742	128347743	225933	-0.2610055	+	22.35	XChIP
chr12	59150237	59150238	51761	-0.2275238	-	22.38	XChIP
chr17	78019565	78019566	100985	-0.2213141	+	22.38	XChIP
chr10	15725916	15725917	23817	-0.3035179	-	22.41	XChIP
chr2	164600128	164600129	136053	-0.1843166	-	22.44	XChIP
chr20	2852297	2852298	142666	-0.3004936	-	22.44	XChIP
chr6	56903062	56903063	205740	-0.207017	+	22.47	XChIP
chr5	138036194	138036195	195863	-0.2819948	+	22.47	XChIP
chr1	1064009	1064010	216	-0.111615851587492	-	22.5	XChIP
chr6	27518971	27518972	202562	-0.2711784	+	22.5	XChIP
chr13	91817428	91817429	61819	-0.2943702	+	22.5	XChIP
chr5	56201308	56201309	191251	-0.2742028	-	22.5	XChIP
chr1	206982306	206982307	19037	-0.3106665	-	22.54	XChIP
chr8	99358732	99358733	236634	-0.2229828	-	22.54	XChIP
chr13	60431297	60431298	60697	-0.2628526	-	22.57	XChIP
chr11	34926276	34926277	37390	-0.2075084	+	22.6	XChIP
chr12	56840088	56840089	51467	-0.2336895	+	22.63	XChIP
chr19	40425439	40425440	118841	0.01302305	-	22.66	XChIP
chr7	32490989	32490990	219316	-0.2445059	+	22.66	XChIP
chr4	99885269	99885270	182009	-0.3015188	-	22.66	XChIP
chr11	65469041	65469042	39977	-0.3015188	-	22.66	XChIP
chr2	74690764	74690765	129811	-0.2711784	+	22.69	XChIP
chr17	39207145	39207146	96115	-0.3015188	+	22.69	XChIP
chr6	158660414	158660415	211287	-0.2701532	+	22.69	XChIP
chr6	70310263	70310264	206225	-0.09531953	+	22.75	XChIP
chr7	77657944	77657945	222882	-0.2731776	+	22.75	XChIP
chr6	4848831	4848832	200907	-0.3035179	-	22.75	XChIP
chr1	197180479	197180480	17879	-0.2758715	+	22.78	XChIP
chr6	111642751	111642752	208425	-0.2813514	-	22.78	XChIP
chr1	156146167	156146168	15023	-0.2121664	+	22.81	XChIP
chr6	109383397	109383398	208247	-0.2568813	-	22.84	XChIP
chr11	108655199	108655200	43766	-0.3035179	-	22.87	XChIP
chr1	148371662	148371663	14055	-0.1311398	+	22.9	XChIP
chr1	224116320	224116321	20309	-0.2819948	+	22.9	XChIP
chr5	99032665	99032666	193648	-0.3004936	-	22.9	XChIP
chr3	4976321	4976322	161158	-0.196692	-	22.93	XChIP
chr1	60979150	60979151	8896	-0.3015188	+	22.93	XChIP
chr7	130084266	130084267	226149	-0.2428372	-	22.96	XChIP
chr2	147989969	147989970	135104	-0.3035179	+	22.99	XChIP
chr5	95781214	95781215	193479	-0.2833505	+	22.99	XChIP
chr16	74862941	74862942	88759	-0.1093388	-	23.02	XChIP
chr11	73478932	73478933	41610	-0.2111412	+	23.02	XChIP
chr9	131204018	131204019	250244	-0.2538569	-	23.05	XChIP
chr8	101137395	101137396	236776	-0.2508326	-	23.05	XChIP
chr20	2454944	2454945	142602	0.02751458	-	23.08	XChIP
chr1	185813573	185813574	17440	-0.3106665	+	23.11	XChIP
chr17	42181482	42181483	96624	-0.05498471	-	23.14	XChIP
chr6	105733751	105733752	207945	-0.2271844	+	23.14	XChIP
chr6	158972579	158972580	211318	-0.2618274	-	23.17	XChIP
chr22	18024618	18024619	154785	-0.293345	+	23.17	XChIP
chr11	59823171	59823172	38870	-0.2670542	+	23.17	XChIP
chr19	10541607	10541608	113732	-0.2841973	+	23.2	XChIP
chr7	39746366	39746367	219865	-0.1460058	-	23.23	XChIP
chr7	70698424	70698425	222139	-0.266029	-	23.23	XChIP
chr7	26091135	26091136	218719	-0.2618274	+	23.26	XChIP
chr1	248858729	248858730	22459	-0.2913459	+	23.26	XChIP
chr21	14403908	14403909	151445	-0.2943702	+	23.26	XChIP
chr6	35297834	35297835	203752	-0.3106665	-	23.29	XChIP
chr6	136583193	136583194	209790	-0.3106665	+	23.29	XChIP
chr6	126171071	126171072	209173	-0.1753209	-	23.35	XChIP
chr2	215920328	215920329	139023	-0.2728471	-	23.35	XChIP
chr4	26720149	26720150	178553	-0.3106665	-	23.38	XChIP
chr16	23803684	23803685	84508	-0.219467	+	23.44	XChIP
chr1	8031385	8031386	1891	-0.310666527825655	+	23.47	XChIP
chr2	26846470	26846471	126055	-0.2499858	+	23.5	XChIP
chr4	74377072	74377073	180672	-0.3106665	+	23.53	XChIP
chr1	186986088	186986089	17494	-0.2326643	-	23.53	XChIP
chr14	67360088	67360089	66745	-0.2243385	-	23.56	XChIP
chr22	17501874	17501875	154710	-0.3035179	-	23.62	XChIP
chr6	6724711	6724712	201094	-0.3106665	+	23.65	XChIP
chr20	1470233	1470234	142485	-0.0456337	-	23.65	XChIP
chr12	121552800	121552801	55984	-0.2251852	+	23.71	XChIP
chr10	48363706	48363707	25982	-0.2433287	+	23.74	XChIP
chr2	238370947	238370948	141413	-0.1860276	+	23.77	XChIP
chr1	248826706	248826707	22455	-0.2720004	+	23.77	XChIP
chr1	246117372	246117373	22234	-0.2133436	-	23.8	XChIP
chr2	33583429	33583430	126711	-0.2336895	-	23.8	XChIP
chr5	96869070	96869071	193545	-0.2414815	+	23.86	XChIP
chr7	26365303	26365304	218751	-0.2904991	-	23.89	XChIP
chr6	70371706	70371707	206230	-0.02998083	+	23.92	XChIP
chr8	98037301	98037302	236557	-0.1716531	-	23.95	XChIP
chr7	135801259	135801260	226696	-0.2742028	+	23.99	XChIP
chr22	23241105	23241106	155802	-0.2365354	-	23.99	XChIP
chr1	182782494	182782495	17256	0.08305477	-	23.99	XChIP
chr17	75753866	75753867	100491	-0.2123184	+	24.05	XChIP
chr5	81507158	81507159	192914	-0.2813514	+	24.05	XChIP
chr7	105488174	105488175	224779	-0.2532343	-	24.11	XChIP
chr21	35840390	35840391	152572	-0.2904991	-	24.14	XChIP
chr16	1812812	1812813	81963	-0.3004936	+	24.14	XChIP
chr1	239951712	239951713	21840	0.06104023	+	24.17	XChIP
chr7	129376668	129376669	226084	-0.1008345	-	24.2	XChIP
chr4	153143127	153143128	184652	-0.2731776	+	24.2	XChIP
chr7	29748487	29748488	219011	-0.255704	+	24.23	XChIP
chr11	67572853	67572854	40469	-0.2904991	+	24.26	XChIP
chr8	100540979	100540980	236703	-0.2913459	-	24.32	XChIP
chr9	99140903	99140904	247039	-0.2913459	-	24.35	XChIP
chr8	12601544	12601545	230899	-0.2551703	-	24.38	XChIP
chr7	29635877	29635878	219008	-0.2758715	+	24.41	XChIP
chr12	111753357	111753358	54955	-0.3004936	+	24.41	XChIP
chr11	112290165	112290166	44003	-0.2414815	+	24.44	XChIP
chr6	83057921	83057922	206901	-0.1264818	-	24.47	XChIP
chr11	65275188	65275189	39939	-0.2630047	+	24.47	XChIP
chr11	108223021	108223022	43744	-0.2610055	+	24.47	XChIP
chr6	106223517	106223518	207977	-0.2007273	-	24.5	XChIP
chr2	190320060	190320061	137605	-0.2546788	-	24.5	XChIP
chr7	131071872	131071873	226233	-0.293345	+	24.59	XChIP
chr1	112804362	112804363	11869	-0.3015188	-	24.65	XChIP
chr1	16644789	16644790	3216	-0.2563475	+	24.68	XChIP
chr5	43306143	43306144	189784	-0.2260071	-	24.74	XChIP
chr1	192311487	192311488	17678	-0.2963694	-	24.8	XChIP
chr2	152740886	152740887	135431	-0.2656985	-	24.8	XChIP
chr6	5402544	5402545	200971	-0.2788816	-	24.89	XChIP
chr10	48506737	48506738	26001	-0.2819948	-	24.95	XChIP
chr6	100657913	100657914	207753	-0.3106665	-	24.98	XChIP
chr7	156827782	156827783	228767	-0.2711784	-	25.01	XChIP
chr6	3056206	3056207	200703	-0.2819948	-	25.07	XChIP
chr1	237800069	237800070	21749	-0.2748463	-	25.1	XChIP
chr17	45152187	45152188	97208	-0.2813514	-	25.1	XChIP
chr9	113309400	113309401	247962	-0.2151908	+	25.22	XChIP
chr1	211830832	211830833	19492	-0.2813514	-	25.22	XChIP
chr8	37851612	37851613	232841	-0.2943702	+	25.25	XChIP
chr7	22504735	22504736	218422	-0.0003824363	+	25.25	XChIP
chr7	128427478	128427479	225953	-0.164996	+	25.25	XChIP
chr7	33050920	33050921	219353	-0.1362354	-	25.28	XChIP
chr7	107501785	107501786	224946	-0.2568813	-	25.34	XChIP
chr2	199486159	199486160	138072	-0.243684	+	25.4	XChIP
chr19	917818	917819	111396	-0.2499858	-	25.44	XChIP
chr21	42593429	42593430	153370	-0.1618107	+	25.47	XChIP
chr7	16098779	16098780	218078	-0.2414815	-	25.59	XChIP
chr7	140326449	140326450	227009	-0.3015188	-	25.59	XChIP
chr6	118283982	118283983	208769	-0.2618274	+	25.65	XChIP
chr8	80023787	80023788	235513	-0.2913459	-	25.71	XChIP
chr1	26391668	26391669	4899	-0.2031707	-	25.71	XChIP
chr12	43339107	43339108	49932	-0.3035179	-	25.74	XChIP
chr2	37414604	37414605	126933	-0.1819781	+	25.77	XChIP
chr6	56904756	56904757	205741	-0.224008	+	25.77	XChIP
chr6	149565741	149565742	210556	-0.2742028	+	25.8	XChIP
chr5	10452885	10452886	188102	-0.3035179	+	25.92	XChIP
chr10	69222389	69222390	27145	-0.2271844	-	25.95	XChIP
chr11	96343360	96343361	43179	-0.2943702	-	26.04	XChIP
chr6	25718340	25718341	202423	-0.03766319	-	26.13	XChIP
chr8	41812420	41812421	233201	-0.2813514	+	26.16	XChIP
chr6	26607559	26607560	202508	-0.2546788	+	26.19	XChIP
chr7	7424586	7424587	217701	-0.3004936	+	26.19	XChIP
chr3	32510302	32510303	163351	-0.2336895	+	26.19	XChIP
chr17	58711156	58711157	98688	-0.1443371	+	26.25	XChIP
chr6	146902574	146902575	210381	-0.3106665	+	26.25	XChIP
chr3	39288507	39288508	163876	-0.2296399	-	26.34	XChIP
chr20	4072248	4072249	142838	-0.2314871	-	26.4	XChIP
chr17	67378894	67378895	99526	-0.0334616	+	26.49	XChIP
chr7	5997388	5997389	217555	-0.2701532	+	26.52	XChIP
chr5	176416640	176416641	199121	-0.2913459	+	26.55	XChIP
chr7	111486755	111486756	225117	-0.2640299	-	26.55	XChIP
chr7	99994354	99994355	224045	-0.1371885	+	26.55	XChIP
chr6	2738579	2738580	200651	-0.243684	+	26.61	XChIP
chr1	226333604	226333605	20512	-0.2720004	-	26.7	XChIP
chr7	43721405	43721406	220139	-0.2585499	-	26.76	XChIP
chr16	31697094	31697095	85573	-0.2913459	-	26.76	XChIP
chr6	159691426	159691427	211403	-0.2618274	+	26.79	XChIP
chr1	219991190	219991191	19990	-0.2408381	+	26.82	XChIP
chr1	211680886	211680887	19480	-0.2819948	+	26.92	XChIP
chr1	146013183	146013184	13860	-0.2921678	-	26.98	XChIP
chr21	33374838	33374839	152363	-0.2813514	-	27.1	XChIP
chr17	27333019	27333020	94637	-0.2904991	-	27.13	XChIP
chr17	48585541	48585542	97691	-0.2742028	-	27.16	XChIP
chr1	235083893	235083894	21535	-0.3015188	-	27.16	XChIP
chr6	129936750	129936751	209358	-0.1264818	-	27.25	XChIP
chr1	1909137	1909138	469	-0.210319265503684	-	27.46	XChIP
chr7	2348175	2348176	216961	-0.2640299	-	27.61	XChIP
chr2	157194286	157194287	135616	-0.2558561	-	27.61	XChIP
chr17	50478746	50478747	98014	-0.05313758	+	27.67	XChIP
chr6	104771465	104771466	207889	-0.2168594	-	27.7	XChIP
chr12	93503209	93503210	53360	-0.1526629	+	27.76	XChIP
chr6	7238981	7238982	201148	0.001839124	-	27.79	XChIP
chr18	864971	864972	103663	-0.2314871	+	27.82	XChIP
chr8	140636222	140636223	239411	-0.2720004	-	27.85	XChIP
chr7	26667760	26667761	218781	-0.2803262	-	27.88	XChIP
chr17	49708394	49708395	97852	-0.3004936	-	27.91	XChIP
chr16	89216654	89216655	90853	-0.2904991	-	27.97	XChIP
chr6	104483432	104483433	207872	-0.3035179	-	28.03	XChIP
chr11	66311965	66311966	40187	-0.1371743	+	28.3	XChIP
chr22	21098270	21098271	155427	-0.2039926	+	28.49	XChIP
chr1	174770154	174770155	16611	-0.2610055	+	28.79	XChIP
chr6	108782466	108782467	208201	-0.2306651	-	28.85	XChIP
chr6	133924126	133924127	209613	0.02748646	+	28.94	XChIP
chr21	36977200	36977201	152720	-0.2731776	+	29	XChIP
chr7	148962880	148962881	227644	-0.3035179	-	29.03	XChIP
chr1	163315979	163315980	15830	-0.293345	-	29.24	XChIP
chr7	44588280	44588281	220325	-0.2921678	+	29.63	XChIP
chr7	107879558	107879559	224976	-0.08830708	-	29.97	XChIP
chr13	90748956	90748957	61759	-0.2963694	+	30.12	XChIP
chr8	48979143	48979144	233694	-0.2577032	+	30.27	XChIP
chr7	100450626	100450627	224155	-0.2398129	-	30.3	XChIP
chr6	34609743	34609744	203674	-0.1417153	-	30.39	XChIP
chr1	207499693	207499694	19069	-0.2758715	-	30.45	XChIP
chr1	24830879	24830880	4593	-0.3015188	-	30.69	XChIP
chr17	81959865	81959866	102082	-0.2720004	+	31.2	XChIP
chr2	19956057	19956058	125349	-0.2904991	+	31.27	XChIP
chr6	135439102	135439103	209712	-0.293345	-	33.38	XChIP
chr12	48542500	48542501	50287	-0.216368	+	33.47	XChIP
chr7	104923052	104923053	224738	-0.293345	+	34.77	XChIP
